module,type,name,res_id,src,value,comments
base,model,"ir.ui.view,arch_db",base.view_server_action_form,Display an option in the 'More' top-menu in order to run this action.,Display an option in the 'More' top-menu in order to run this action.,
base,model,"ir.ui.view,arch_db",base.act_report_xml_view,Display an option on related documents to print this report,Mostra una opció en documents relacionats per imprimir aquest informe,
base,model,"ir.actions.act_window,help",base.action_country_group,Display and manage the list of all countries group. You can create or delete country group to make sure the ones you are working on will be maintained.,Mostra i gestiona la llista de tots els grups de països. Pot crear o eliminar grups de països per estar segur que aquells amb els que es treballa es mantinguin.,
base,model,"ir.actions.act_window,help",base.action_country,Display and manage the list of all countries that can be assigned to your partner records. You can create or delete countries to make sure the ones you are working on will be maintained.,Mostra i gestiona la llista de tots els països que poden assignar als registres de les seves empreses. Podeu crear o eliminar països per mantenir aquells amb els quals treballa.,
base,model,"ir.model.fields,help",base.field_res_country_address_format,"Display format to use for addresses belonging to this country.

You can use python-style string pattern with all the fields of the address (for example, use '%(street)s' to display the field 'street') plus
%(state_name)s: the name of the state
%(state_code)s: the code of the state
%(country_name)s: the name of the country
%(country_code)s: the code of the country","Display format to use for addresses belonging to this country.

You can use python-style string pattern with all the fields of the address (for example, use '%(street)s' to display the field 'street') plus
%(state_name)s: the name of the state
%(state_code)s: the code of the state
%(country_name)s: the name of the country
%(country_code)s: the code of the country",
base,model,"res.partner.category,name",base.res_partner_category_13,Distributor,Distribuïdor ,
base,model,"res.country,name",base.dj,Djibouti,Djibouti,
base,model,"res.partner.title,name",base.res_partner_title_doctor,Doctor,Doctor,
base,model,"ir.ui.view,arch_db",base.view_base_module_uninstall,Document,Document,
base,model,"ir.module.category,name",base.module_category_document_management,Document Management,Documents,
base,model,"ir.model.fields,field_description",base.field_res_company_external_report_layout,Document Template,Document Template,
base,code,addons/base/ir/ir_model.py,1203,Document model,Model de Document,
base,code,addons/base/ir/ir_model.py,1206,Document model,Model de Document,
base,model,"ir.module.module,shortdesc",base.module_website_forum_doc,Documentation,Documentació ,
base,model,"ir.module.module,shortdesc",base.module_test_documentation_examples,Documentation examples test,Test d'exemples de documentació,
base,model,"ir.model.fields,field_description",base.field_ir_filters_domain,Domain,Domini ,
base,model,"ir.model.fields,field_description",base.field_ir_model_fields_domain,Domain,Domini ,
base,model,"ir.model.fields,field_description",base.field_ir_rule_domain_force,Domain,Domini ,
base,model,"ir.model.fields,field_description",base.field_ir_act_window_domain,Domain Value,Valor del domini,
base,model,"res.country,name",base.dm,Dominica,Dominica,
base,model,"res.country,name",base.do,Dominican Republic,República Dominicana,
base,model,"ir.module.module,shortdesc",base.module_l10n_do,Dominican Republic - Accounting,República Dominicana - Comptabilitat ,
base,selection,"ir.actions.todo,state",0,Done,Fet,
base,model,"res.partner.title,shortcut",base.res_partner_title_doctor,Dr.,Dr.,
base,model,"ir.module.module,shortdesc",base.module_stock_dropshipping,Drop Shipping,Drop Shipping,
base,model,"ir.module.module,summary",base.module_stock_dropshipping,Drop Shipping,Drop Shipping,
base,code,addons/base/res/res_company.py,18,Duplicating a company is not allowed. Please create a new company instead.,Duplicating a company is not allowed. Please create a new company instead.,
base,code,addons/base/ir/ir_qweb/fields.py,396,Durations can't be negative,Les duracions no poden ser negatives ,
base,model,"res.partner.industry,full_name",base.res_partner_industry_E,"E WATER SUPPLY;SEWERAGE,WASTE MANAGEMENT AND REMEDIATION ACTIVITIES","E WATER SUPPLY;SEWERAGE,WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",
base,model,"ir.module.module,shortdesc",base.module_hw_escpos,ESC/POS Hardware Driver,Controlador de maquinari ESC/POS ,
base,model,"ir.module.module,shortdesc",base.module_l10n_eu_service,EU Mini One Stop Shop (MOSS),EU Mini One Stop Shop (MOSS),
base,sql_constraint,ir.model,0,Each model must be unique!,Cada mòdul ha de ser únic!,
base,model,"res.country,name",base.ec,Ecuador,Equador,
base,model,"ir.module.module,shortdesc",base.module_l10n_ec,Ecuador - Accounting,Equador - Comptabilitat ,
base,model,"ir.ui.view,arch_db",base.view_view_form,Edit Translations,Editar Traduccions ,
